Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Advanced Economies,Denmark,1850,M,99.989997864,0.250241280,0.029871644,,,,,,,,,,,,,,,43.470001,
Advanced Economies,Denmark,1855,M,99.989997864,0.327288687,0.038167767,,,,,,,,,,,,,,,46.130001,
Advanced Economies,Denmark,1860,M,99.989997864,0.428087741,0.048756316,,,,,,,,,,,,,,,45.049999,
Advanced Economies,Denmark,1865,M,99.989997864,0.559634745,0.062343147,,,,,,,,,,,,,,,39.779999,
Advanced Economies,Denmark,1870,M,99.989997864,0.731442690,0.079690441,9.186567307,89.631004333,51.631843567,1.128049135,0.089415662,0.056541797,0.020400738,2.925941944,2.872640610,0.051762361,0.001538803,1.339898944,1.517354727,533,45.970001,
Advanced Economies,Denmark,1875,M,99.989997864,0.955345035,0.101858914,8.723639488,89.990112305,48.451122284,1.213099718,0.133108184,0.074032195,0.029908003,2.880088329,2.820310116,0.057699487,0.002078871,1.333769083,1.541619897,583.458251953,44.439999,
Advanced Economies,Denmark,1880,M,99.989997864,1.247268081,0.130154014,8.273577690,90.319877625,45.728012085,1.309923172,0.183742106,0.096856788,0.042959291,2.844714403,2.777229071,0.064689167,0.002796259,1.329059362,1.568336248,576,44.759998,
Advanced Economies,Denmark,1885,M,99.989997864,1.629646540,0.166824937,7.829443455,90.559303284,43.312038422,1.485382795,0.254663229,0.125875950,0.060047962,2.821462154,2.741877317,0.075866528,0.003718368,1.325972557,1.602067709,626.259521484,49.599998,
Advanced Economies,Denmark,1890,M,99.989997864,2.127778530,0.213822961,7.393120766,90.786819458,41.242107391,1.689321876,0.336394370,0.162814319,0.082849585,2.808639050,2.714663982,0.089061707,0.004913351,1.324273348,1.639110208,608,47.240002,
Advanced Economies,Denmark,1895,M,99.989997864,2.111706257,0.187692136,6.928917885,91.094482422,39.560585022,1.849155903,0.415482134,0.189166829,0.102252923,2.800135136,2.694634199,0.099672385,0.005828408,1.323147655,1.668175697,678.879211426,50.830002,
Advanced Economies,Denmark,1900,M,99.989997864,2.001978159,0.145093799,6.472396851,91.454093933,38.357578278,1.960959554,0.490286261,0.201243535,0.115762085,2.796295643,2.682721376,0.107234016,0.006340217,1.322639823,1.689909697,699,51.869999,
Advanced Economies,Denmark,1905,M,99.989997864,5.041886806,0.158176512,6.056745529,91.774459839,37.599166870,2.063678026,0.569177330,0.216808617,0.131228596,2.800451994,2.678692102,0.114799045,0.006960725,1.323189616,1.713430285,775.479248047,54.310001,
Advanced Economies,Denmark,1910,M,99.989997864,7.247358799,0.278372496,5.142712593,87.972785950,35.382831573,6.746149063,1.944514871,0.242671087,0.147219241,3.099631310,2.746665001,0.345168382,0.007797869,1.363374829,2.000390768,787,58.029999,
Advanced Economies,Denmark,1915,M,99.989997864,7.394844055,0.259008616,4.306198597,81.136787415,34.648162842,14.405345917,4.530683517,0.248390839,0.152331263,3.639384747,2.901848555,0.729521692,0.008014588,1.438985705,2.382496357,893.446533203,58.380001,
Advanced Economies,Denmark,1920,M,99.989997864,8.810763359,0.263876975,3.564524651,81.409568787,36.313495636,14.864377022,4.977245331,0.251974463,0.156708151,3.728819609,2.959115267,0.761530638,0.008173647,1.451912999,2.437300682,973,57.549999,
Advanced Economies,Denmark,1925,M,99.989997864,10.419511795,1.132467628,2.908286810,78.170455933,36.394805908,18.540485382,6.614902973,0.463567019,0.265070826,4.038556099,3.051467180,0.972516179,0.014572795,1.497587681,2.649347544,1053.858398438,61.91,
Advanced Economies,Denmark,1930,M,99.989997864,9.814692497,1.026313186,2.284625292,75.079505920,36.561176300,21.429983139,8.179816246,1.281999469,0.703140855,4.373329639,3.141292810,1.192333817,0.039702825,1.548571587,2.893972635,1122,62.27,
Advanced Economies,Denmark,1935,M,99.989997864,11.516298294,1.237626672,1.735782743,71.932472229,36.770065308,24.335821152,9.921260834,2.063477516,1.242391825,4.711654186,3.230022669,1.415513992,0.066117719,1.601859927,3.121626139,1217.800048828,62.860001,
Advanced Economies,Denmark,1940,M,99.989997864,12.152282715,1.236990094,1.280363917,68.883384705,37.005584717,27.120237350,11.655464172,2.767834425,1.740962386,5.031700134,3.313302279,1.628221869,0.090175919,1.653956056,3.319701672,1291,66.25,
Advanced Economies,Denmark,1945,M,99.989997864,23.966794968,3.816954613,0.538034856,61.670032501,34.187099457,34.257282257,15.551708221,3.490289927,2.338003635,5.624773979,3.427045584,2.081162930,0.116565645,1.755015016,3.646281004,1321.199951172,66.07,
Advanced Economies,Denmark,1950,M,99.989997864,36.881240845,5.130251408,1.692504764,56.260543823,34.654621124,37.862140656,14.790668488,4.184804440,3.912637472,5.913271904,3.500181198,2.251142025,0.161948845,1.806384206,3.758280039,1361,70.463,
Advanced Economies,Denmark,1955,M,99.989997864,35.288761139,4.702679157,2.389194727,67.552658081,42.228691101,23.484912872,8.847790718,6.577395916,6.206410885,5.319043636,3.398119211,1.665248036,0.255676210,1.702170730,3.541983366,1396,71.675,
Advanced Economies,Denmark,1960,M,99.989997864,66.903411865,14.084734917,2.367803812,57.709606171,35.594497681,32.357280731,11.676469803,7.569221973,7.074028969,5.930438042,3.463142157,2.174430847,0.292865038,1.809487820,3.848847628,1456,72.276,
Advanced Economies,Denmark,1965,M,96.106208801,86.110107422,17.344308853,2.284733057,50.541053772,33.205009460,36.914432526,15.211372375,10.263412476,8.902331352,6.596706867,3.562035322,2.651357174,0.383314878,1.934155345,4.215337276,1537,72.639,
Advanced Economies,Denmark,1970,M,95.047996521,68.493080139,22.546058655,1.546903253,40.746009827,28.024936676,43.714298248,20.159828186,13.996205330,11.833408356,7.783357620,4.041472435,3.225292683,0.516592205,2.177844763,4.776157379,1593,73.271,
Advanced Economies,Denmark,1975,M,99.989997864,64.029464722,31.944530487,2.109728813,31.605125427,21.924991608,52.045188904,24.894166946,14.220271111,13.302848816,8.550410271,4.401129246,3.598818779,0.550462425,2.351470947,5.123908520,1628,73.969,
Advanced Economies,Denmark,1980,M,96.951065063,82.809883118,28.600004196,2.394957304,23.756780624,16.774776459,58.268257141,29.206581116,15.557804108,14.709985733,9.341959000,4.777040005,3.959563494,0.605355740,2.545166016,5.469416142,1672,74.363,
Advanced Economies,Denmark,1985,M,98,82.050453186,28.720949173,2.469438791,18.346080780,13.113085747,60.360801697,31.516960144,18.823678970,17.746395111,10.092242241,5.124102592,4.236738205,0.731401563,2.743471861,5.796722412,1715,74.573,
Advanced Economies,Denmark,1990,M,96,86.050788879,34.137783051,0.119945116,11.862683296,8.622211456,70.440605164,39.649410248,17.513309479,11.755536079,10.751348495,5.486406326,4.679565430,0.585376978,2.930387974,5.935620308,1753,74.941,23.862738332
Advanced Economies,Denmark,1995,M,99.989997864,95.770385742,39.178749084,0.123296753,7.705445766,5.743822098,72.890472412,42.870555878,19.280786514,12.883662224,11.236186028,5.681110382,4.911786556,0.643288910,3.075964689,6.075452328,1784,75.629,18.420806930
Advanced Economies,Denmark,2000,M,99.989997864,99.989997864,48.244365692,1.135694742,3.885303259,2.916982174,72.460380554,43.966629028,22.518625259,14.284000397,11.613897324,5.794711113,5.083133698,0.736052394,3.194369555,6.163635731,1801,76.712,13.031784356
Advanced Economies,Denmark,2005,M,99,99.989997864,67.311523438,2.034105778,1.667685509,1.260874987,71.117195129,42.811664581,25.182622910,16.391540527,11.846242905,5.906902313,5.107856750,0.831483305,3.269458294,6.256097317,1818,77.936,10.648557099
Advanced Economies,Denmark,2010,M,99.989997864,99.989997864,61.379707336,2.492629290,0.761757612,0.577987850,72.055809021,42.672500610,24.713754654,16.778919220,11.913569450,6.066362858,5.017353058,0.829853594,3.291544676,6.326504707,1826,79.416,9.781867645
Advanced Economies,Denmark,1820,MF,84.911743164,0.027784770,0.004576934,,,,,,,,,,,,,,,,
Advanced Economies,Denmark,1825,MF,86.342658997,0.036305752,0.005790764,,,,,,,,,,,,,,,,
Advanced Economies,Denmark,1830,MF,87.666290283,0.047438703,0.007326485,,,,,,,,,,,,,,,,
Advanced Economies,Denmark,1835,MF,88.887153625,0.061983418,0.009269444,,,,,,,,,,,,,,,38.369999,
Advanced Economies,Denmark,1840,MF,90.010253906,0.080983967,0.011727611,,,,,,,,,,,,,,,41.049999,
Advanced Economies,Denmark,1845,MF,91.040878296,0.105802886,0.014837562,,,,,,,,,,,,,,,43.349998,
Advanced Economies,Denmark,1850,MF,91.984542847,0.138217568,0.018772066,,,,,,,,,,,,,,,43.470001,
Advanced Economies,Denmark,1855,MF,92.846794128,0.180545315,0.023749640,,,,,,,,,,,,,,,46.130001,
Advanced Economies,Denmark,1860,MF,93.633178711,0.235805213,0.030046672,,,,,,,,,,,,,,,45.049999,
Advanced Economies,Denmark,1865,MF,94.349151611,0.307926983,0.038012680,,,,,,,,,,,,,,,39.779999,
Advanced Economies,Denmark,1870,MF,95,0.402019382,0.048089642,13.879104614,83.829711914,28.848711014,2.254664660,0.418741971,0.037584171,0.013543950,2.451660633,2.345258474,0.105379738,0.001022575,1.277833462,1.564182878,1085,45.970001,
Advanced Economies,Denmark,1875,MF,97.5,0.524713516,0.060836345,12.916179657,84.612800598,29.851007462,2.424670219,0.473141372,0.046794336,0.016928200,2.503865719,2.388134718,0.114456654,0.001274424,1.284521937,1.590436578,1192.474853516,44.439999,
Advanced Economies,Denmark,1880,MF,100,0.684598446,0.076959126,11.962938309,85.360496521,30.913562775,2.617731333,0.536228597,0.058942452,0.021422334,2.559077501,2.432548046,0.124922082,0.001607353,1.291633606,1.619363904,1182,44.759998,
Advanced Economies,Denmark,1885,MF,100,0.892768800,0.097350635,10.863074303,86.096504211,32.063610077,2.966179609,0.634356737,0.074241050,0.027186533,2.629722357,2.484818935,0.142874748,0.002028651,1.300790548,1.658913970,1292.916015625,49.599998,
Advanced Economies,Denmark,1890,MF,100,1.163504720,0.123138599,9.740456581,86.810173035,33.296504974,3.371129274,0.754256666,0.093682528,0.034611918,2.707322598,2.540726185,0.164030656,0.002565895,1.310924053,1.703573942,1263,47.240002,
Advanced Economies,Denmark,1895,MF,100,1.189970970,0.115373515,8.729481697,87.503829956,34.649333954,3.687408447,0.870148718,0.109005049,0.041563954,2.779162407,2.594919682,0.181231156,0.003011373,1.320375562,1.742953300,1409.721069336,50.830002,
Advanced Economies,Denmark,1900,MF,100,1.179104447,0.100143053,7.814794540,88.197349548,36.118034363,3.912191391,0.977236211,0.118392661,0.046732072,2.844925880,2.647531033,0.194092229,0.003302535,1.329087496,1.776410460,1451,51.869999,
Advanced Economies,Denmark,1905,MF,100,2.741277218,0.112642333,7.011825085,88.790046692,37.600784302,4.121357441,1.092082739,0.130423442,0.052398589,2.908290863,2.697887897,0.206746429,0.003656437,1.337535977,1.810389996,1614.342163086,54.310001,
Advanced Economies,Denmark,1910,MF,100,3.896724224,0.178571418,6.007526875,86.321731567,37.717685699,7.574227810,2.066213131,0.146487236,0.059318610,3.168942690,2.789616823,0.375209630,0.004116227,1.372857451,2.010102034,1643,58.029999,
Advanced Economies,Denmark,1915,MF,100,4.064567089,0.178877428,5.117201328,84.454933167,38.418453217,10.316163063,3.002861977,0.158188954,0.065294951,3.394717216,2.876441717,0.513805568,0.004469849,1.404205561,2.167777777,1859.033325195,58.380001,
Advanced Economies,Denmark,1920,MF,100,4.888800621,0.192982450,4.322470188,82.281539917,39.142250061,13.270006180,4.133913517,0.169588119,0.071386583,3.637567997,2.966059685,0.666688800,0.004819463,1.438724279,2.331727505,2018,57.549999,
Advanced Economies,Denmark,1925,MF,100,5.857408524,0.829385221,3.628524780,79.229064941,39.324604034,16.884521484,5.605810642,0.297938645,0.109278426,3.930927038,3.058372021,0.864410877,0.008144160,1.481555700,2.532235146,2178.544677734,61.91,
Advanced Economies,Denmark,1930,MF,100,5.769795418,0.845025539,2.934846401,76.043228149,39.430511475,20.085365295,7.096257210,0.973495364,0.311218232,4.261970520,3.151829243,1.084447026,0.025694365,1.531422496,2.772159338,2312,62.27,
Advanced Economies,Denmark,1935,MF,100,6.888329506,1.034621119,2.395903111,72.731178284,39.392555237,23.289047241,8.733814240,1.617004037,0.646827161,4.590760231,3.238716841,1.306766629,0.045276724,1.582610965,2.994920015,2482.800048828,62.860001,
Advanced Economies,Denmark,1940,MF,100,7.647721767,1.136363626,1.961175919,69.624031067,39.250186920,26.244522095,10.345796585,2.195795298,0.970448732,4.892282486,3.315097094,1.513860583,0.063324898,1.631056905,3.186635733,2621,66.25,
Advanced Economies,Denmark,1945,MF,100,18.847175598,2.559395790,2.555662394,62.455104828,36.097408295,32.193965912,13.371216774,2.801292896,1.314663291,5.338165283,3.370860815,1.884985685,0.082318813,1.705428720,3.459872961,2678.399902344,66.07,
Advanced Economies,Denmark,1950,MF,100,30.241422653,3.395786047,2.438224077,57.939895630,36.245029449,36.296813965,12.260624886,3.325059652,1.933468699,5.626189709,3.468573570,2.052445412,0.105170615,1.755263448,3.533287764,2757,70.463,
Advanced Economies,Denmark,1955,MF,100,29.581552505,3.292323112,2.932715178,73.874397278,46.629013062,17.743200302,5.843286037,5.449684143,3.225091696,4.777783871,3.337783575,1.266504407,0.173495457,1.612488151,3.182055473,2828,71.675,
Advanced Economies,Denmark,1960,MF,100,51.380950928,10.399999619,2.823258162,65.713020325,41.538539886,25.194000244,8.266144753,6.269720554,3.686743259,5.297334194,3.403579950,1.694624782,0.199129239,1.698479414,3.466495752,2940,72.276,
Advanced Economies,Denmark,1965,MF,98,65.609519958,13.699999809,2.537524462,55.264289856,36.427326202,34.026290894,11.861994743,8.171895027,4.495555878,6.064052582,3.521759987,2.288944244,0.253349006,1.833827376,3.877091885,3087,72.639,
Advanced Economies,Denmark,1970,MF,96,61.657142639,18.299999237,1.370581508,45.849994659,31.254474640,41.595581055,16.930521011,11.183847427,5.896810532,7.190203190,4.002622128,2.845967770,0.341613114,2.052421570,4.445873737,3176,73.271,
Advanced Economies,Denmark,1975,MF,100,63.238094330,29.399999619,1.831160426,36.338321686,24.940181732,49.589080811,21.346248627,12.229948044,6.983435154,8.010401726,4.367856503,3.258277893,0.384267598,2.227857113,4.839764118,3240,73.969,
Advanced Economies,Denmark,1980,MF,96,83,28.600002289,2.269611359,27.695070267,19.375186920,55.960781097,25.791807175,14.063344002,8.124419212,8.846831322,4.736429214,3.666646957,0.443755299,2.422216654,5.230571747,3318,74.363,
Advanced Economies,Denmark,1985,MF,98,83,29.100000381,2.521749258,22.265544891,15.798561096,57.181926727,27.842384338,18.030776978,10.377601624,9.594109535,5.074474335,3.951467276,0.568167508,2.610158443,5.578559399,3399,74.573,
Advanced Economies,Denmark,1990,MF,96,87,36.5,0.118464418,14.906847000,10.746363640,67.716728210,36.423538208,17.246610641,11.068687439,10.480417252,5.452829838,4.461281300,0.566305876,2.852060556,5.869991302,3463,74.941,23.862738332
Advanced Economies,Denmark,1995,MF,100,96.666664124,45,0.123656973,9.926371574,7.359922886,70.516548157,40.008090973,19.433422089,12.450400352,11.039794922,5.655653477,4.746464252,0.637676537,3.016144991,6.044975281,3521,75.629,18.420806930
Advanced Economies,Denmark,2000,MF,100,100,57,1.288694501,4.844563007,3.626631260,70.751609802,41.458518982,23.115137100,14.180856705,11.502691269,5.770363331,4.986408710,0.745919883,3.159043074,6.168186188,3560,76.712,13.031784356
Advanced Economies,Denmark,2005,MF,99,100,80,2.353918314,2.182676554,1.648845196,68.622062683,40.309921265,26.842947006,16.912750244,11.808928490,5.879205227,5.054609776,0.875114083,3.257281065,6.271418095,3593,77.936,10.648557099
Advanced Economies,Denmark,2010,MF,100,100,74,2.900045395,0.771965265,0.586589932,69.026145935,40.785671234,27.321844101,18.043996811,11.972753525,6.037423134,5.028013706,0.907316864,3.311083078,6.340627193,3612,79.416,9.781867645
Advanced Economies,Finland,1820,F,1.186382890,0.024656605,0.003298790,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1825,F,1.456116557,0.031787641,0.004105736,,,,,,,,,,,,,,,38.400002,
Advanced Economies,Finland,1830,F,1.786079049,0.040989574,0.005110068,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1835,F,2.189168215,0.052853856,0.006360061,,,,,,,,,,,,,,,34.650002,
Advanced Economies,Finland,1840,F,2.680769920,0.068149835,0.007915796,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1845,F,3.339777470,0.087868541,0.010109399,,,,,,,,,,,,,,,40.450001,
Advanced Economies,Finland,1850,F,4.066746235,0.113286160,0.012910809,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1855,F,4.943943501,0.146041930,0.016488392,,,,,,,,,,,,,,,35.099998,
Advanced Economies,Finland,1860,F,5.998642921,0.188250721,0.021057114,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1865,F,7.261334896,0.242628694,0.026891436,,,,,,,,,,,,,,,32.099998,
Advanced Economies,Finland,1870,F,8.765294075,0.312678427,0.034341730,96.296897888,3.456665277,0.748920977,0.215711147,0.048565362,0.032734923,0.007675367,0.108047627,0.094049565,0.013189855,0.000808203,1.010863304,1.124246001,568,,
Advanced Economies,Finland,1875,F,10.545708656,0.402859241,0.043855235,95.535736084,4.147960663,1.057894230,0.278531641,0.060936742,0.039470423,0.008875756,0.134540468,0.116837174,0.016736370,0.000966924,1.013544917,1.139972091,622.745666504,41.568802,
Advanced Economies,Finland,1880,F,17.648872375,0.518844604,0.056002751,94.638343811,4.928616524,1.429116845,0.386849612,0.100095637,0.047964115,0.010422500,0.169029891,0.144547209,0.023314940,0.001167737,1.017046690,1.169867277,647,39.639999,
Advanced Economies,Finland,1885,F,24.752037048,0.668052137,0.071512647,93.292976379,6.150566578,2.028174162,0.498236716,0.112798005,0.059216261,0.013116444,0.216498271,0.185872927,0.029178690,0.001446652,1.021885872,1.188413143,676.656494141,41.25,
Advanced Economies,Finland,1890,F,21.072490692,0.859792650,0.091314107,90.921875,8.363327026,3.120966911,0.641448915,0.127539456,0.073620602,0.013244518,0.296675146,0.258288682,0.036649182,0.001737299,1.030112028,1.212574720,718,44.560001,
Advanced Economies,Finland,1895,F,29.504325867,1.105986714,0.116592139,88.134025574,11.003033638,4.453549385,0.767381907,0.127194703,0.095562145,0.014177658,0.389272243,0.343649447,0.043428037,0.002194781,1.039694786,1.235409617,753.028320313,47.580002,
Advanced Economies,Finland,1900,F,37.936161041,1.383508086,0.148857445,64.581779480,33.741550446,14.417663574,1.452111721,0.226910368,0.224555433,0.028363209,1.120434642,1.030251026,0.085125320,0.005058328,1.118561506,1.416716576,826,41.740002,
Advanced Economies,Finland,1905,F,46.367996216,1.729293704,0.190034926,52.982482910,44.852119446,20.074739456,1.865805984,0.269599050,0.299598962,0.030991400,1.501149297,1.385153413,0.109384120,0.006611785,1.161967754,1.504805326,837.348999023,45.990002,
Advanced Economies,Finland,1910,F,50.697326660,2.159309149,0.242575660,47.215892792,50.735530853,23.774168015,1.506058931,0.226452008,0.542572260,0.067451097,1.697045922,1.572139263,0.112706222,0.012200495,1.184954762,1.592565656,941,48.490002,
Advanced Economies,Finland,1915,F,56.860160828,3.299892902,0.309598207,37.496730804,59.815563202,28.745130539,1.934870958,0.303830922,0.753016829,0.094116695,2.045461416,1.878729463,0.149789423,0.016942631,1.226968050,1.710835457,976.696411133,49.5,
Advanced Economies,Finland,1920,F,63.022994995,4.215986729,0.395066202,28.126096725,68.585800171,34.302276611,2.337494135,0.381551087,0.950857639,0.127414197,2.395691395,2.189295769,0.184830412,0.021565398,1.270701528,1.820425987,1217,47.529999,
Advanced Economies,Finland,1925,F,69.185829163,5.372415543,0.504010439,20.032558441,76.062126160,39.694946289,2.779972315,0.470385998,1.125600576,0.165648744,2.717251778,2.471364260,0.220062360,0.025825066,1.312226295,1.919450164,1070.653198242,53.389999,
Advanced Economies,Finland,1930,F,75.348663330,6.823684216,0.642805398,11.008571625,84.150070190,46.013591766,3.561871767,0.586652696,1.279615521,0.210965782,3.095054626,2.796932697,0.268310219,0.029811680,1.362751007,2.025768518,1065,54.450001,
Advanced Economies,Finland,1935,F,81.511497498,8.631602287,0.717441797,3.720371008,89.804916382,51.140289307,4.949131489,0.766237736,1.525702000,0.289068371,3.464863777,3.077897549,0.350670904,0.036295351,1.414090276,2.156127930,1181.826416016,57.360001,
Advanced Economies,Finland,1940,F,87.674331665,10.863271713,0.708087742,2.713238001,90.216087341,53.138595581,5.160297871,0.822296202,1.910476208,0.411335051,3.588502645,3.149924755,0.392141879,0.046436120,1.431682467,2.248517275,1276,46.599998,
Advanced Economies,Finland,1945,F,93.837165833,13.587056160,1.342364311,2.069881439,89.895210266,54.125492096,5.513893604,0.891566396,2.521108866,0.608983874,3.722323179,3.201814175,0.457907110,0.062601872,1.450970054,2.371993542,1277.441650391,57.169998,
Advanced Economies,Finland,1950,F,100,16.865995407,1.397076726,1.258373618,88.809913635,56.729141235,7.054231167,1.081737876,2.877486944,0.996229351,3.941161633,3.308049679,0.555637717,0.077474333,1.483072758,2.490750551,1337,65.452,
Advanced Economies,Finland,1955,F,100,22.430566788,1.864722848,0.447379768,88.572364807,57.129230499,8.407643318,1.200075030,2.719162703,0.908841133,4.033506393,3.359104395,0.601841748,0.072560079,1.496831656,2.501315117,1387,67.442,
Advanced Economies,Finland,1960,F,95,58.472454071,6.980000019,0.101483181,86.903717041,57.030384064,9.931130409,1.586293936,3.052883148,1.017839909,4.184384823,3.398042679,0.704927623,0.081414498,1.519586802,2.608384848,1437,68.72,
Advanced Economies,Finland,1965,F,100,58.472442627,11.199999809,0.431057185,75.441543579,51.827644348,19.677339554,3.886910439,4.450053692,1.709543586,4.932246208,3.510479689,1.298574328,0.123191960,1.637588263,3.099289656,1529,69.367,
Advanced Economies,Finland,1970,F,79,78.456695557,13.300000191,0.405668020,63.323806763,44.498634338,29.619131088,6.035089970,6.578686237,2.559996843,5.950175762,3.850149632,1.917253017,0.182773665,1.813062787,3.627386808,1561,70.241,
Advanced Economies,Finland,1975,F,88,63.653545380,18.700000763,0.914104223,56.879421234,40.380836487,33.441555023,20.024780273,8.764920235,3.946417570,6.990739822,4.097825050,2.638687611,0.254226714,2.011888742,4.419064522,1610,71.801,
Advanced Economies,Finland,1980,F,83,70.314964294,31.700000763,0.930728972,48.788436890,35.609016418,39.654148102,29.649484634,10.626687050,4.980140686,7.924298763,4.368048668,3.244113922,0.312136590,2.208756924,4.824818611,1627,73.622,
Advanced Economies,Finland,1985,F,100,81.417320251,34,0.777444422,48.365760803,35.758449554,39.605964661,25.071447372,11.236863136,5.531682968,7.893803120,4.571743488,2.986688614,0.335370928,2.202031374,4.843297482,1666,74.6,
Advanced Economies,Finland,1990,F,98,94,52,0.100000001,42.539634705,32.014316559,44.073356628,27.675441742,13.287012100,6.335508347,8.506056786,4.819945812,3.293660641,0.392450571,2.341064453,5.093557358,1666,75.254,26.958735424
Advanced Economies,Finland,1995,F,100,94,75.699996948,0.358430386,36.609191895,28.702577591,39.351787567,24.888021469,23.680587769,9.970476151,9.377161026,5.046793938,3.657345533,0.673021317,2.554141283,5.458947182,1687,76.472,23.824928255
Advanced Economies,Finland,2000,F,100,100,90,0.479880095,30.689849854,24.589754105,39.510433197,26.108415604,29.319841385,12.262702942,10.083101273,5.244889736,4.006560326,0.831650913,2.740965128,5.672133923,1714,77.779,21.151092900
Advanced Economies,Finland,2005,F,98,100,100,0.400005281,25.375141144,20.734188080,41.191055298,28.823566437,33.033798218,12.886296272,10.668856621,5.447867870,4.302586555,0.918401837,2.906314135,5.785058498,1732,78.977,17.670477989
Advanced Economies,Finland,2010,F,99,100,100,0.433896214,22.607973099,18.776132584,42.150146484,30.034481049,34.807987213,12.255929947,10.970260620,5.635328770,4.393653393,0.941278219,2.995244980,5.828522205,1746,80.137,16.210256730
Advanced Economies,Finland,1820,M,1.186382890,0.025798736,0.187745452,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1825,M,1.456116557,0.033260092,0.230393246,,,,,,,,,,,,,,,38.400002,
Advanced Economies,Finland,1830,M,1.786079049,0.042888269,0.284025460,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1835,M,2.189168215,0.055302121,0.298408210,,,,,,,,,,,,,,,34.650002,
Advanced Economies,Finland,1840,M,2.680769920,0.071306631,0.259935975,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1845,M,3.217557192,0.091938734,0.241564602,,,,,,,,,,,,,,,40.450001,
Advanced Economies,Finland,1850,M,3.943450689,0.118533731,0.259295106,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1855,M,4.825366974,0.152806804,0.180515826,,,,,,,,,,,,,,,35.099998,
Advanced Economies,Finland,1860,M,5.892154217,0.196970776,0.199505448,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1865,M,7.176727295,0.253867626,0.204094142,,,,,,,,,,,,,,,32.099998,
Advanced Economies,Finland,1870,M,8.714849472,0.327162176,0.329960227,96.301872253,3.270575523,1.587422490,0.118099399,0.023673436,0.307302445,0.054736622,0.151671916,0.114176042,0.030255109,0.007240772,1.015282750,1.258621812,531,,
Advanced Economies,Finland,1875,M,10.545708656,0.421520263,0.262802482,95.519676208,3.996860743,1.860881686,0.156187922,0.029390981,0.325473309,0.051160637,0.177414998,0.136421293,0.033461019,0.007532679,1.017899871,1.269873977,584.267272949,41.568802,
Advanced Economies,Finland,1880,M,14.430770874,0.542878270,0.292842507,94.581665039,4.952458382,2.238038301,0.159211606,0.028817028,0.352844179,0.047817104,0.208054066,0.164292172,0.035748679,0.008013220,1.021023393,1.283415675,614,39.639999,
Advanced Economies,Finland,1885,M,15.008972168,0.698997319,0.678449810,93.347946167,6.053747654,2.635768652,0.157379866,0.025357440,0.465241879,0.055769056,0.253644258,0.198695198,0.044528842,0.010420206,1.025688887,1.324487448,646.647888184,41.25,
Advanced Economies,Finland,1890,M,29.766113281,0.899619579,0.702512920,91.769889832,7.462048531,3.165044308,0.204037219,0.034803852,0.574582279,0.099541999,0.312689364,0.243686646,0.055520229,0.013482492,1.031762958,1.368299723,691,44.560001,
Advanced Economies,Finland,1895,M,43.742160797,1.157217860,0.685954750,89.595314026,9.280044556,3.861994982,0.451122761,0.081892937,0.673515081,0.155868992,0.399615824,0.307826310,0.075201839,0.016587678,1.040770769,1.418889046,731.117004395,47.580002,
Advanced Economies,Finland,1900,M,55.167354584,1.524971008,0.795444906,62.808860779,35.474536896,14.730739594,0.824540734,0.159170240,0.892064810,0.255431652,1.206433296,1.072769761,0.110713623,0.022949906,1.128222466,1.601718187,809,41.740002,
Advanced Economies,Finland,1905,M,63.071418762,2.005094528,0.601340830,50.694797516,47.092044830,19.511371613,1.159994125,0.248097554,1.053159714,0.357776523,1.589389563,1.420594454,0.140576437,0.028218659,1.172266364,1.709592938,824.273010254,45.990002,
Advanced Economies,Finland,1910,M,78.853408813,2.629882097,0.761616945,50.404895782,47.805168152,19.271881104,0.774078250,0.226882339,1.015902758,0.399607211,1.562761068,1.413140178,0.121310636,0.028310228,1.169148922,1.695601702,931,48.490002,
Advanced Economies,Finland,1915,M,99.989997864,2.845553875,0.919647515,40.370384216,57.277011871,24.394111633,1.063756347,0.310813874,1.288842678,0.543341875,1.922260404,1.727526426,0.158090219,0.036643736,1.211944461,1.819200397,958.991394043,49.5,
Advanced Economies,Finland,1920,M,99.989997864,3.642220020,0.441865087,28.807371140,68.505058289,30.634523392,1.253389359,0.371696979,1.434098959,0.666385710,2.312032223,2.090291262,0.179731369,0.042009708,1.260115266,1.916472912,1186,47.529999,
